GM_PONTO;CD_GEOCODIGO;TIPO;CD_GEOCODSD;NM_SUBDISTRITO;CD_GEOCODDS;NM_DISTRITO;CD_GEOCODMU;NM_MUNICIPIO;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGORIA;NM_CATEGORIA;NM_LOCALIDADE;LONG;LAT;ALT
;430130505000001;URBANO;43013050500;;430130505;ARROIO GRANDE;4301305;ARROIO GRANDE;JAGUARÃO;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;ARROIO GRANDE;-53,08224835;-32,23634413;29,418487
;430130510000001;URBANO;43013051000;;430130510;MAUÁ;4301305;ARROIO GRANDE;JAGUARÃO;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;MAUÁ;-53,21116809;-32,15924992;87,026346
;430130515000001;URBANO;43013051500;;430130515;PEDREIRAS;4301305;ARROIO GRANDE;JAGUARÃO;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;15;VILA;PEDREIRAS;-52,98901732;-32,04998821;127,897803
;430130520000001;URBANO;43013052000;;430130520;SANTA IZABEL DO SUL;4301305;ARROIO GRANDE;JAGUARÃO;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;20;VILA;SANTA IZABEL DO SUL;-52,60390499;-32,11406478;0,994002
;430130520000005;RURAL;43013052000;;430130520;SANTA IZABEL DO SUL;4301305;ARROIO GRANDE;JAGUARÃO;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;3;00001;NÚCLEO;GRANJA CORONEL PEDRO OSÓRIO;-52,65630613;-32,00870623;26,012665
;430140405000001;URBANO;43014040500;;430140405;ARVOREZINHA;4301404;ARVOREZINHA;GUAPORÉ;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;ARVOREZINHA;-52,17951194;-28,87304939;743,198864
;430140420000001;URBANO;43014042000;;430140420;PINHAL QUEIMADO;4301404;ARVOREZINHA;GUAPORÉ;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;20;VILA;PINHAL QUEIMADO;-52,21684036;-28,85192123;720,556882
;430150305000001;URBANO;43015030500;;430150305;AUGUSTO PESTANA;4301503;AUGUSTO PESTANA;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;AUGUSTO PESTANA;-53,98947008;-28,51335199;389,697983
;430150310000001;URBANO;43015031000;;430150310;ROSÁRIO;4301503;AUGUSTO PESTANA;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;ROSÁRIO;-53,95466282;-28,56148878;338,450659
;430155205000001;URBANO;43015520500;;430155205;ÁUREA;4301552;ÁUREA;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;ÁUREA;-52,05417567;-27,69378665;601,404059
;430160205000001;URBANO;43016020500;;430160205;BAGÉ;4301602;BAGÉ;CAMPANHA MERIDIONAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BAGÉ;-54,10708329;-31,33050184;209,095691
;430160217000001;URBANO;43016021700;;430160217;JOCA TAVARES;4301602;BAGÉ;CAMPANHA MERIDIONAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;17;VILA;JOCA TAVARES;-53,82089419;-30,919432;229,341443
;430160220000001;URBANO;43016022000;;430160220;JOSÉ OTÁVIO;4301602;BAGÉ;CAMPANHA MERIDIONAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;20;VILA;JOSÉ OTÁVIO;-54,39549548;-31,39723194;161,452741
;430160221000001;URBANO;43016022100;;430160221;PALMAS;4301602;BAGÉ;CAMPANHA MERIDIONAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;21;VILA;PALMAS;-53,67348777;-30,93302122;228,932673
;430160222000001;URBANO;43016022200;;430160222;PIRAÍ;4301602;BAGÉ;CAMPANHA MERIDIONAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;22;VILA;PIRAÍ;-54,6484591;-31,39640037;203,922045
;430163605000001;URBANO;43016360500;;430163605;BALNEÁRIO PINHAL;4301636;BALNEÁRIO PINHAL;OSÓRIO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BALNEÁRIO PINHAL;-50,23670108;-30,23975093;6,845232
;430163610000001;URBANO;43016361000;;430163610;MAGISTÉRIO;4301636;BALNEÁRIO PINHAL;OSÓRIO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;10;VILA;MAGISTÉRIO;-50,24647983;-30,28505868;4,20815
;430163615000001;URBANO;43016361500;;430163615;TÚNEL VERDE;4301636;BALNEÁRIO PINHAL;OSÓRIO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;15;VILA;TÚNEL VERDE;-50,34422932;-30,19720088;22,999399
;430165105000001;URBANO;43016510500;;430165105;BARÃO;4301651;BARÃO;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BARÃO;-51,49753768;-29,38086407;657,836204
;430165110000001;URBANO;43016511000;;430165110;ARROIO CANOAS;4301651;BARÃO;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;10;VILA;ARROIO CANOAS;-51,56318542;-29,38912154;443,753971
;430165125000001;URBANO;43016512500;;430165125;FRANCESA ALTA;4301651;BARÃO;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;25;VILA;FRANCESA ALTA;-51,43229593;-29,39587639;527,131955
;430165127000001;URBANO;43016512700;;430165127;FRANCESA BAIXA;4301651;BARÃO;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;27;VILA;FRANCESA BAIXA;-51,4372619;-29,41191905;321,37219
;430165130000001;URBANO;43016513000;;430165130;GENERAL NETO;4301651;BARÃO;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;30;VILA;GENERAL NETO;-51,42276755;-29,36565304;462,225311
;430170105000001;URBANO;43017010500;;430170105;BARÃO DE COTEGIPE;4301701;BARÃO DE COTEGIPE;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARÃO DE COTEGIPE;-52,37775033;-27,61709257;690,339706
;430170105000006;URBANO;43017010500;;430170105;BARÃO DE COTEGIPE;4301701;BARÃO DE COTEGIPE;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;001;AUI;MONTE ALEGRE;-52,47306198;-27,58233343;840,051216
;430170105000008;URBANO;43017010500;;430170105;BARÃO DE COTEGIPE;4301701;BARÃO DE COTEGIPE;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;002;AUI;MIGUEL WAWRUK;-52,4501124;-27,51276458;890,50703
;430175005000001;URBANO;43017500500;;430175005;BARÃO DO TRIUNFO;4301750;BARÃO DO TRIUNFO;SÃO JERÔNIMO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BARÃO DO TRIUNFO;-51,73766947;-30,39048385;270,502476
;430180005000001;URBANO;43018000500;;430180005;BARRACÃO;4301800;BARRACÃO;SANANDUVA;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARRACÃO;-51,46015146;-27,68022987;744,183974
;430180005000005;URBANO;43018000500;;430180005;BARRACÃO;4301800;BARRACÃO;SANANDUVA;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;001;AUI;SEM DENOMINAÇÃO;-51,45941876;-27,65725219;736,583201
;430180010000001;URBANO;43018001000;;430180010;ESPIGÃO ALTO;4301800;BARRACÃO;SANANDUVA;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;ESPIGÃO ALTO;-51,52153364;-27,60274073;780,710309
;430185905000001;URBANO;43018590500;;430185905;BARRA DO GUARITA;4301859;BARRA DO GUARITA;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARRA DO GUARITA;-53,71441269;-27,18806996;189,740805
;430185905000007;RURAL;43018590500;;430185905;BARRA DO GUARITA;4301859;BARRA DO GUARITA;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;3;00001;POVOADO;CAPOEIRA GRANDE;-53,75729651;-27,24634356;418,4525
;430187505000001;URBANO;43018750500;;430187505;BARRA DO QUARAÍ;4301875;BARRA DO QUARAÍ;CAMPANHA OCIDENTAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARRA DO QUARAÍ;-57,55706032;-30,21107541;42,0408
;430187515000001;URBANO;43018751500;;430187515;FRANCISCO BORGES;4301875;BARRA DO QUARAÍ;CAMPANHA OCIDENTAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;15;VILA;FRANCISCO BORGES;-57,22884323;-30,01422357;87,749511
;430187518000001;URBANO;43018751800;;430187518;GUTERREZ;4301875;BARRA DO QUARAÍ;CAMPANHA OCIDENTAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;18;VILA;GUTERREZ;-57,35702649;-30,12460881;87
;430187525000001;URBANO;43018752500;;430187525;PASSO DA CRUZ;4301875;BARRA DO QUARAÍ;CAMPANHA OCIDENTAL;SUDOESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;25;VILA;PASSO DA CRUZ;-57,29440644;-30,21829976;68,076477
;430190905000001;URBANO;43019090500;;430190905;BARRA DO RIBEIRO;4301909;BARRA DO RIBEIRO;CAMAQUÃ;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BARRA DO RIBEIRO;-51,3008736;-30,2926755;9,048466
;430190905000015;RURAL;43019090500;;430190905;BARRA DO RIBEIRO;4301909;BARRA DO RIBEIRO;CAMAQUÃ;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;3;00001;POVOADO;VILA PASSO GRANDE;-51,41043928;-30,28171144;26,527282
;430190910000001;URBANO;43019091000;;430190910;DOURADILHO;4301909;BARRA DO RIBEIRO;CAMAQUÃ;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;10;VILA;DOURADILHO;-51,47484937;-30,42853118;43,034315
;430192505000001;URBANO;43019250500;;430192505;BARRA DO RIO AZUL;4301925;BARRA DO RIO AZUL;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARRA DO RIO AZUL;-52,41410495;-27,40875772;437,104164
;430195805000001;URBANO;43019580500;;430195805;BARRA FUNDA;4301958;BARRA FUNDA;CARAZINHO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARRA FUNDA;-53,03629667;-27,92382585;372,979565
;430195805000002;URBANO;43019580500;;430195805;BARRA FUNDA;4301958;BARRA FUNDA;CARAZINHO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;001;AUI;MILTON DE BONA;-52,96592778;-27,92475044;511,674127
;430195805000010;URBANO;43019580500;;430195805;BARRA FUNDA;4301958;BARRA FUNDA;CARAZINHO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;002;AUI;SEM DENOMINAÇÃO;-52,96184736;-27,93261002;510,632754
;430200605000001;URBANO;43020060500;;430200605;BARROS CASSAL;4302006;BARROS CASSAL;SOLEDADE;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BARROS CASSAL;-52,58775212;-29,08770436;633,387295
;430205505000001;URBANO;43020550500;;430205505;BENJAMIN CONSTANT DO SUL;4302055;BENJAMIN CONSTANT DO SUL;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BENJAMIN CONSTANT DO SUL;-52,602225;-27,50858356;760,909993
;430205505000002;URBANO;43020550500;;430205505;BENJAMIN CONSTANT DO SUL;4302055;BENJAMIN CONSTANT DO SUL;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;001;AUI;VILA PALMEIRA;-52,61644282;-27,49705401;793,96329
;430205505000003;RURAL;43020550500;;430205505;BENJAMIN CONSTANT DO SUL;4302055;BENJAMIN CONSTANT DO SUL;ERECHIM;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;5;00001;ALDEIA INDÍGENA;TOLDO VOTOURO;-52,63641006;-27,46089473;792,79498
;430210505000001;URBANO;43021050500;;430210505;BENTO GONÇALVES;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BENTO GONÇALVES;-51,51556031;-29,16740193;629,117207
;430210507000001;URBANO;43021050700;;430210507;SÃO PEDRO;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;07;VILA;SÃO PEDRO;-51,42730883;-29,17559031;530,237481
;430210510000001;URBANO;43021051000;;430210510;FARIA LEMOS;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;FARIA LEMOS;-51,59840958;-29,11109357;479,78691
;430210521000001;URBANO;43021052100;;430210521;PINTO BANDEIRA;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;21;VILA;PINTO BANDEIRA;-51,45221544;-29,09692337;623,72562
;430210521000004;URBANO;43021052100;;430210521;PINTO BANDEIRA;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;004;AUI;4;-51,4743792;-29,15162334;433,057318
;430210530000001;URBANO;43021053000;;430210530;TUIUTÍ;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;30;VILA;TUIUTÍ;-51,55724557;-29,08037594;584,472872
;430210530000008;URBANO;43021053000;;430210530;TUIUTÍ;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;002;AUI;2;-51,51244424;-29,1284832;623,374828
;430210530000009;URBANO;43021053000;;430210530;TUIUTÍ;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;006;AUI;6;-51,54313056;-29,10700626;608,517757
;430210530000010;URBANO;43021053000;;430210530;TUIUTÍ;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;001;AUI;1;-51,53798796;-29,10059176;629,575376
;430210530000011;URBANO;43021053000;;430210530;TUIUTÍ;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;003;AUI;3;-51,53626526;-29,11786823;534,61988
;430210540000001;URBANO;43021054000;;430210540;VALE DOS VINHEDOS;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;40;VILA;VALE DOS VINHEDOS;-51,55748711;-29,17707269;551,519092
;430210540000005;URBANO;43021054000;;430210540;VALE DOS VINHEDOS;4302105;BENTO GONÇALVES;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;005;AUI;5;-51,54524171;-29,16249289;470,840625
;430215405000001;URBANO;43021540500;;430215405;BOA VISTA DAS MISSÕES;4302154;BOA VISTA DAS MISSÕES;CARAZINHO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOA VISTA DAS MISSÕES;-53,31275639;-27,66611104;569,949071
;430215405000004;RURAL;43021540500;;430215405;BOA VISTA DAS MISSÕES;4302154;BOA VISTA DAS MISSÕES;CARAZINHO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;3;00001;POVOADO;SANTA ROSA;-53,30946771;-27,67982084;563,769424
;430215430000001;URBANO;43021543000;;430215430;SÃO JOÃO;4302154;BOA VISTA DAS MISSÕES;CARAZINHO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;30;VILA;SÃO JOÃO;-53,33761495;-27,79233022;609,426251
;430220405000001;URBANO;43022040500;;430220405;BOA VISTA DO BURICÁ;4302204;BOA VISTA DO BURICÁ;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOA VISTA DO BURICÁ;-54,10948126;-27,671567;283,023797
;430220405000012;URBANO;43022040500;;430220405;BOA VISTA DO BURICÁ;4302204;BOA VISTA DO BURICÁ;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;6;001;AUI;POVOADO DE IVANAGACI;-54,1301055;-27,64908172;227,822637
;430222005000001;URBANO;43022200500;;430222005;BOA VISTA DO CADEADO;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOA VISTA DO CADEADO;-53,81373464;-28,57743448;418,512804
;430222015000001;URBANO;43022201500;;430222015;CADEADO;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;15;VILA;CADEADO;-53,85566893;-28,62483711;406,434461
;430222020000001;URBANO;43022202000;;430222020;CAPELA;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;20;VILA;CAPELA;-53,79388888;-28,72578384;431,485404
;430222025000001;URBANO;43022202500;;430222025;FAXINAL;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;25;VILA;FAXINAL;-53,77673061;-28,49530733;431,372246
;430222030000001;URBANO;43022203000;;430222030;FORMIGUEIRO;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;30;VILA;FORMIGUEIRO;-53,87728391;-28,55007357;329,700973
;430222040000001;URBANO;43022204000;;430222040;PONTE QUEIMADA;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;40;VILA;PONTE QUEIMADA;-53,88245705;-28,76987267;393,579431
;430222045000001;URBANO;43022204500;;430222045;RINCÃO DO TIGRE;4302220;BOA VISTA DO CADEADO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;45;VILA;RINCÃO DO TIGRE;-53,84813679;-28,51585987;322,951366
;430223805000001;URBANO;43022380500;;430223805;BOA VISTA DO INCRA;4302238;BOA VISTA DO INCRA;CRUZ ALTA;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOA VISTA DO INCRA;-53,38870496;-28,81848803;422,210615
;430225305000001;URBANO;43022530500;;430225305;BOA VISTA DO SUL;4302253;BOA VISTA DO SUL;CAXIAS DO SUL;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOA VISTA DO SUL;-51,67727184;-29,35011937;430,228316
;430230305000001;URBANO;43023030500;;430230305;BOM JESUS;4302303;BOM JESUS;VACARIA;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOM JESUS;-50,43334927;-28,67057768;1054,352802
;430230308000001;URBANO;43023030800;;430230308;CAPÃO DO TIGRE;4302303;BOM JESUS;VACARIA;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;08;VILA;CAPÃO DO TIGRE;-50,17646859;-28,70943297;1128,721703
;430230311000001;URBANO;43023031100;;430230311;CAPELA SÃO FRANCISCO;4302303;BOM JESUS;VACARIA;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;11;VILA;CAPELA SÃO FRANCISCO;-50,59146134;-28,74689536;957,7237
;430230313000001;URBANO;43023031300;;430230313;CASA BRANCA;4302303;BOM JESUS;VACARIA;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;13;VILA;CASA BRANCA;-50,33734822;-28,53422157;1055,161401
;430230315000001;URBANO;43023031500;;430230315;ITAIMBEZINHO;4302303;BOM JESUS;VACARIA;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;15;VILA;ITAIMBEZINHO;-50,62958206;-28,65456118;1022,374563
;430230320000001;URBANO;43023032000;;430230320;SANTO INÁCIO;4302303;BOM JESUS;VACARIA;NORDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;20;VILA;SANTO INÁCIO;-50,16242776;-28,51716912;1098,947468
;430235205000001;URBANO;43023520500;;430235205;BOM PRINCÍPIO;4302352;BOM PRINCÍPIO;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BOM PRINCÍPIO;-51,3555191;-29,49448511;35,543196
;430237805000001;URBANO;43023780500;;430237805;BOM PROGRESSO;4302378;BOM PROGRESSO;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOM PROGRESSO;-53,86679089;-27,5467742;465,310464
;430240205000001;URBANO;43024020500;;430240205;BOM RETIRO DO SUL;4302402;BOM RETIRO DO SUL;LAJEADO-ESTRELA;CENTRO ORIENTAL RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOM RETIRO DO SUL;-51,94384677;-29,60742262;22,859586
;430240215000001;URBANO;43024021500;;430240215;PINHAL;4302402;BOM RETIRO DO SUL;LAJEADO-ESTRELA;CENTRO ORIENTAL RIO-GRANDENSE;RIO GRANDE DO SUL;2;15;VILA;PINHAL;-51,89069517;-29,60855566;94,140202
;430245105000001;URBANO;43024510500;;430245105;BOQUEIRÃO DO LEÃO;4302451;BOQUEIRÃO DO LEÃO;LAJEADO-ESTRELA;CENTRO ORIENTAL RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOQUEIRÃO DO LEÃO;-52,42805026;-29,30515792;502,153727
;430250105000001;URBANO;43025010500;;430250105;BOSSOROCA;4302501;BOSSOROCA;SANTO ÂNGELO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOSSOROCA;-54,90981093;-28,73072433;260,54817
;430250107000001;URBANO;43025010700;;430250107;ESQUINA PIRATINI;4302501;BOSSOROCA;SANTO ÂNGELO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;07;VILA;ESQUINA PIRATINI;-55,13468819;-28,47882225;127,540493
;430250110000001;URBANO;43025011000;;430250110;IVAÍ;4302501;BOSSOROCA;SANTO ÂNGELO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;IVAÍ;-55,04385817;-28,49462883;148,092033
;430250115000001;URBANO;43025011500;;430250115;TIMBAÚVA;4302501;BOSSOROCA;SANTO ÂNGELO;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;15;VILA;TIMBAÚVA;-55,1249876;-28,549827;194,516528
;430258405000001;URBANO;43025840500;;430258405;BOZANO;4302584;BOZANO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BOZANO;-53,77240214;-28,36628994;435,743934
;430258405000005;RURAL;43025840500;;430258405;BOZANO;4302584;BOZANO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;3;00002;POVOADO;SANTA LÚCIA;-53,71280584;-28,39310086;461,795401
;430258425000001;URBANO;43025842500;;430258425;SALTO;4302584;BOZANO;IJUÍ;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;25;VILA;SALTO;-53,70157386;-28,35240989;424,38532
;430260005000001;URBANO;43026000500;;430260005;BRAGA;4302600;BRAGA;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;BRAGA;-53,74432938;-27,61919251;439,97037
;430260010000001;URBANO;43026001000;;430260010;PEDRO GÁRCIA;4302600;BRAGA;TRÊS PASSOS;NOROESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;PEDRO GÁRCIA;-53,69854679;-27,60076317;438,544994
;430265905000001;URBANO;43026590500;;430265905;BROCHIER;4302659;BROCHIER;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BROCHIER;-51,58891597;-29,55552796;109,886052
;430265920000001;URBANO;43026592000;;430265920;LINHA PINHEIRO MACHADO;4302659;BROCHIER;MONTENEGRO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;20;VILA;LINHA PINHEIRO MACHADO;-51,59923176;-29,53119782;125,202391
;430270905000001;URBANO;43027090500;;430270905;BUTIÁ;4302709;BUTIÁ;SÃO JERÔNIMO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;1;05;CIDADE;BUTIÁ;-51,96148295;-30,11614401;52,151697
;430270910000001;URBANO;43027091000;;430270910;CERRO DO ROQUE;4302709;BUTIÁ;SÃO JERÔNIMO;METROPOLITANA DE PORTO ALEGRE;RIO GRANDE DO SUL;2;10;VILA;CERRO DO ROQUE;-52,13365797;-30,31654886;283,419435
;430280805000001;URBANO;43028080500;;430280805;CAÇAPAVA DO SUL;4302808;CAÇAPAVA DO SUL;SERRAS DO SUDESTE;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;1;05;CIDADE;CAÇAPAVA DO SUL;-53,48756892;-30,51474323;432,546779
;430280810000001;URBANO;43028081000;;430280810;BOM JARDIM;4302808;CAÇAPAVA DO SUL;SERRAS DO SUDESTE;SUDESTE RIO-GRANDENSE;RIO GRANDE DO SUL;2;10;VILA;BOM JARDIM;-53,40336274;-30,46009313;167,082915
